Region,Income Group,Indicator Name_x,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
East Asia & Pacific,Lower middle income,Oil rents (% of GDP),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031820097546247897,0.0454999621412912,0.008281707465404383,0.021183088347903833,0.04554219410178117,0.038419613444698575,0.026269504529696425,0.012741997804833018,0.020237840084350936,0.03114152355614495,0.3109272462398233,0.718913164268612,0.40241455573048895,1.2411780954978535,1.6112427215539435,1.2267947933278056,1.3587696061817294,1.5457793532033697,1.1675985144622008,0.7513453620506078,1.5704595100178613,2.3282944402248678,1.8820070087532481,1.726298066473936,1.4915778407495386,2.1336285524648755,2.3968875117579715,2.2149229471972802,1.7099078851827525,1.943505627195286,1.0095257237685886,1.0976989057252742,1.3139980091928845,1.235377624104754,1.1014343455538884,1.1722422654876168,0.5248617163877175,2.1706182035318786,2.697348076923713,3.3933390244196873
East Asia & Pacific,Lower middle income,Total natural resources rents (% of GDP),2.7249990831506494,2.7437359896630396,7.344092977056872,11.860957000112915,11.199186695201833,8.078969814701134,7.577949349710223,7.664992438237027,6.695467316786363,6.797693929337139,7.577836405258161,6.413376933553018,7.296224989060588,6.054233187062179,4.701470577137983,4.994426820506251,4.229886582553825,4.827011044000688,5.6598627372407755,6.218412489844577,6.559152353694683,5.648132772808928,6.802821406653894,6.556919820442898,6.985044591130131,8.262723303054162,7.338662500121002,5.909566657510277,5.340852615060068,5.180382385493973,5.846327742744684,6.068598696690486,6.368403115239231,7.189857904923653,9.428412848767364,9.80898669865869,12.182314693797174,11.941215139685232,12.551188776327768,9.844831242054157,11.690372155072032,12.889125580786837,10.189701393929436,9.017876225189948,9.556676300687387,7.718238386462355,11.640787920140601,13.529741928407836,11.729997789269204
East Asia & Pacific,Upper middle income,Coal rents (% of GDP),,0.016733568911834865,0.015628664347498034,0.017435775887455426,0.17617310395370195,0.6750109968833771,0.7588895183778653,0.7702673213251926,0.83115268464319,0.6739207791681232,0.7603401902724544,1.332132811766192,1.2555597609036782,0.6289563026514483,0.42792676285925774,0.44672657777537,0.23021494577947596,0.027723037041443986,0.13000579941661547,0.21616131346441197,0.2493463422359303,0.19667088426434304,0.0996477756147789,0.02248468996002621,0.012029229053531506,0.0674387824851263,0.02504894458388896,0.017251361002441734,0.042833220240975634,0.018246300393442206,0.045598673490715134,0.22296257796840074,0.06495821844787167,0.07209488241699097,0.5358368992831832,0.3846736793399665,0.3817854373917644,0.47146290406370467,1.0907698546563167,0.3512033837297381,0.5402937166468509,0.7939756149048667,0.4032616165489662,0.2634090664686032,0.21298808748546186,0.1304481635851561,0.13613093208533225,0.17666461648540446,0.2090164090947726
East Asia & Pacific,Upper middle income,Forest rents (% of GDP),4.33142744992532,4.77336519481225,6.458652857650522,8.348313497634454,5.562930475455741,5.185712855678775,4.897987364489848,5.058278007688812,4.160093236010952,5.091856872494857,5.031224682119714,2.888607143281218,3.8780024510061435,3.3436212689909652,1.9827704339077805,1.9676255538794831,2.754307573955609,3.3135179605453096,3.016922774510887,3.1412565407812343,2.2633507450542867,2.2094402229555388,2.183024510025202,1.9568219510492533,1.6917124461537305,1.6222109050352271,1.3624565247933629,1.0815848629493887,1.2156489837345892,0.8748339017256888,0.7427604824023946,0.7215794064622391,0.5993526946044251,0.7917165051868251,0.4930198037368873,0.5256216907286734,0.6503341943889249,0.6777324887697759,0.695728809302379,0.6107156044320206,0.5703473091836183,0.48332097951344605,0.4681314540635936,0.4389981096564456,0.5225921540400015,0.42304834556285986,0.4127832035070744,0.3977465659456071,0.327017459025825
East Asia & Pacific,Upper middle income,Mineral rents (% of GDP),0.17577444964425423,0.13583401503599044,0.11983917313828432,0.2508819842798885,0.6703628356361978,0.23203282401047923,0.23837727033104783,0.4631839354436415,0.4702403612668811,0.628181619401239,0.6700839216700346,0.37991455824650255,0.2718412745755794,0.2766363056940269,0.23701054342593,0.223324849072026,0.24157213583209133,0.3458797954131942,0.6170045865603705,0.5098770055866676,0.3498332282565749,0.2464465298757616,0.22184335304764696,0.18846979306025508,0.23051797964483234,0.21489696058871002,0.21651601335337428,0.18331534315806663,0.2545772361711334,0.17881762708080878,0.22722677825603851,0.21423278259254352,0.20969956035992957,0.21497961385419728,0.2722071252663867,0.37089196434501254,0.4820187228974818,0.6238168195038465,0.5090976781260668,0.4117625452146926,0.6554662908879646,0.7158693138283004,0.5005280796949232,0.40807338723244796,0.24718433529222889,0.2226703030998322,0.2188284366093239,0.21719238536790794,0.23950855796072673
East Asia & Pacific,Upper middle income,Natural gas rents (% of GDP),0.0,0.0,0.0013523217058373357,0.000153014851724229,0.012972685718521199,0.05598597855281605,0.060563527189046305,0.07704237414559748,0.16906906697053098,0.427974644431303,0.2867116789077124,0.08762292015546837,0.009739131672036922,0.07267231197332084,0.12084246465276839,0.1814006701867427,0.35258023688363754,0.25448270311778076,0.18929002591655358,0.21514891847002557,0.31204150158130206,0.2219521905818728,0.14829723169443826,0.1620352727528457,0.19100343753280855,0.1895856728463288,0.24438101901406598,0.2747381118421611,0.2990084457900322,0.3263558148746303,0.5466143450883464,0.501229008668634,0.374252236447388,0.4420853392717151,0.522548719645612,0.5428014258242942,0.5209446332383894,0.4726395870794602,0.5266163372866807,0.5545639288029716,0.3931238323622057,0.43553049632627183,0.44681647828516025,0.4207905620619392,0.4827832999640951,0.6096341980018122,0.3731696772192712,0.39266845080149293,1.266641496893437
East Asia & Pacific,Upper middle income,Oil rents (% of GDP),0.11239984080419646,0.31295931105147273,0.7440020918971489,1.3111416096700002,5.304100505134451,5.116804296875852,5.880718432157789,6.08964470378289,5.780796415477189,13.26818840654681,7.921528690893589,5.918044070970346,3.0744722799827175,3.8268049392678596,3.8348490731179514,3.710585280999667,2.004717471301159,2.892203964183572,2.0488652987970783,2.803404743015264,3.5031266444011386,1.9041662585680503,1.835063573660481,1.5599039934358956,1.2264750367354835,1.149590625462318,1.299636068226937,1.1567372003640735,0.9544410999095392,1.197403417564182,2.0184623989921118,1.4495774294300006,1.152891870724361,1.1925720670304014,1.535363113418834,2.00578787038063,1.9544656998529224,1.6790551635017736,2.001478376892179,1.054052810289987,1.2101835150755424,1.4534320498858149,1.3412292277987388,1.1882930203274025,0.9061006993908879,0.3984691744066461,0.3295230523497508,0.4403445411770012,0.5873732479013023
East Asia & Pacific,Upper middle income,Total natural resources rents (% of GDP),4.57464180405209,5.1729535138188885,7.187278493149201,9.662179802241676,10.62789034693729,9.316279861230619,9.603145619970691,10.146098209301554,9.151012375338436,15.300094378660255,14.6698891638635,9.558064389720858,7.94714350157035,7.582636934341045,6.055446990384934,5.9873238657930665,5.259953282006444,6.437006247258447,5.706068344685225,6.481509149448894,5.7744730197029375,4.26250067882018,4.024985648271496,3.502065932225218,3.0340697506044205,2.9311418173524277,2.7993572295661004,2.391687618603096,2.478446148970594,2.252989165453809,3.0005125854360184,2.6265214237735863,2.08273411546005,2.372097950016313,2.840225914881375,3.243124035509598,3.418109533672868,3.400075431989569,4.099918142496586,2.5903342479048708,2.9406944513392625,3.3455408222353062,2.7217053918648073,2.3450656159752503,2.1418842287436766,1.5964067948982477,1.3356228746748562,1.4667154922023342,1.7690316661309171
Europe & Central Asia,High income,Coal rents (% of GDP),0.019210811774646792,0.021470099102166358,0.016114243235860946,0.01348644350344823,0.02325962646624359,0.07871537168113146,0.08523533795166406,0.07325378907661782,0.04651193991948728,0.0341379868872083,0.04334890782289622,0.09894388926027287,0.11326467945419486,0.058749261884730265,0.03501971511704224,0.04350944207137682,0.015196478732746665,0.01038239008462014,0.009910363105611894,0.012887912119240326,0.16108708454805437,0.14227688030147578,0.09303819975859581,0.041241875761450116,0.024289845297993523,0.03259337389373407,0.024269272135815593,0.01961060920530538,0.016518444075222995,0.007362209147462233,0.01689068102381434,0.04681668981233344,0.020138017436122604,0.017791598297383835,0.08095190446388328,0.05521361843850882,0.05070711169027553,0.04810811254824745,0.13683592092457997,0.04695210857294073,0.07212525755152718,0.09126730620229552,0.04211695472353,0.01678727453971556,0.014549277253624022,0.015141041281187725,0.015909454601509315,0.018762452926536922,0.018451037807850894
Europe & Central Asia,High income,Forest rents (% of GDP),0.17667972771686755,0.15579107813703774,0.14744088224222135,0.17783185998891995,0.17158343120889386,0.15316174489395734,0.1571599491778071,0.1279684499526829,0.14730470316592797,0.15601933917321192,0.1479616618288882,0.1298087088120648,0.12614225862029432,0.11959601681027479,0.10565438146511491,0.1143952629402636,0.10183367260521646,0.13384623114818764,0.1313218678521951,0.12628557962050516,0.1111133334692294,0.09971507062404737,0.12111294613965476,0.18288178115181677,0.1775484581731285,0.26932703448875966,0.2704099501411379,0.24142657801779108,0.1956410045186394,0.22670780158153167,0.23391127575428816,0.2042495660436221,0.1763440820517802,0.17028351799168565,0.13693077237375076,0.11972394116745844,0.11415144758608213,0.10898910321152697,0.10129285259083763,0.1052639339725549,0.13138716963532893,0.1349463037765141,0.14002109118517958,0.12650980671597686,0.12987106802358028,0.1232720061786979,0.13206886600086,0.13163987831033935,0.12438361156123139
Europe & Central Asia,High income,Mineral rents (% of GDP),0.059115526815377684,0.03916897004383353,0.03542846158119866,0.5195450232679748,2.23624180585356,0.5110362807949752,0.41658088026303236,0.1900020805929774,0.13944879437695873,0.30027009714381775,0.18442651758610665,0.0952296822930374,0.11454133777661799,0.057400380662321095,0.20923518494432408,0.12793886068638938,0.005836486393848428,0.01991472937519961,1.0006347562581999,1.1035089261587527,0.31518924097874346,0.04112003871450462,0.05025063012798725,0.014533951188038406,0.019434253418645072,0.01940925230467654,0.012218766289714196,0.040553817342945477,0.003946616853683029,0.0032625743831273843,0.006741234947361689,0.004172128449846549,0.003836993205413033,0.005491545391599334,0.02381113357263882,0.03676470443215021,0.08791873212387974,0.08753821175858918,0.08841683050600518,0.03338559081281112,0.0653078697799829,0.0787095246161729,0.07752982093026999,0.054112040053912264,0.04507253870813291,0.03200567137110176,0.027426138758960987,0.038660492834328285,0.04087892195601949
Europe & Central Asia,High income,Natural gas rents (% of GDP),0.004919474991108312,0.008028839573188885,0.01109336219018626,0.012647959960647484,0.05731050874204495,0.0856644174753262,0.08571584707914628,0.07554513025595769,0.09251257940280674,0.18448549512449713,0.22450503540051212,0.15409877046988923,0.05084970245379724,0.16649559780327886,0.18045030157863626,0.1778287344454585,0.11102285292745857,0.11309808685694829,0.10330220454189142,0.10497006144695857,0.12877816358278374,0.12340104082037316,0.08451520839572092,0.09110203931235183,0.0668070344658336,0.05510355170122592,0.07081386684240788,0.07257930403147136,0.02522643436733917,0.020218834874901177,0.10513047480927654,0.1969383150351858,0.141003217879031,0.1283159301598961,0.1004643818887405,0.09202862322136925,0.16321186492594045,0.14491804562262037,0.20382970943655937,0.20288851109738013,0.15738407656493184,0.20195721800858007,0.22237385337780585,0.1979068483931259,0.13655739008049256,0.11481831955049587,0.07276651383499524,0.10705007156320495,0.14736690755471699
Europe & Central Asia,High income,Oil rents (% of GDP),0.0029606238038244375,0.0015911729851737083,0.0028086584603921184,0.00550687845604964,0.03947594248547318,0.07336893466062017,0.10995594016459767,0.1259569918842912,0.13622882153795837,0.3308651784432312,0.38111044929839194,0.3096209057299421,0.19611266272560535,0.35928011908313273,0.43265487565971317,0.4529349472428443,0.16004831319157323,0.30569034212375434,0.22118043024186151,0.404234049522781,0.43275164992072473,0.22780864124149536,0.25748441928318205,0.2673407372750192,0.25101554974187823,0.23963139700070593,0.34015034557452684,0.2711024011152882,0.06400181890492344,0.2299999530790369,0.5341510834950692,0.38217991013142927,0.3556889606492372,0.3405429398608123,0.3874150782262873,0.4475396595736247,0.44383253075328716,0.3856976763000397,0.4662496911009674,0.2833535041947974,0.3620755225739099,0.46447536951720003,0.4086567937692279,0.3336004546827986,0.30094711547213715,0.1585252867579131,0.1299586864142144,0.18045695398981446,0.2614452210752684
Europe & Central Asia,High income,Total natural resources rents (% of GDP),0.25625662059675675,0.22003246501343152,0.20692386144913488,0.7226902975569842,2.503439732050893,0.8568746054736786,0.802067765598822,0.5449428050291584,0.5141366921665731,0.9102148514754558,0.8967050424774301,0.714311056722584,0.5539245047739534,0.6852789877083717,0.8784764293271706,0.8286585790698517,0.35659854582669853,0.5292854272055442,1.4245504972635894,1.686625025982116,1.071496233422582,0.5832713376643087,0.561397490521951,0.5571319194537944,0.5048838981469083,0.5775553949660822,0.666658261624455,0.6025324374360883,0.29064727742154584,0.4457814816442108,0.7904184409495667,0.7328536502866413,0.6132009691733049,0.5835092395416867,0.6373303465395318,0.6548194277141657,0.7531592804790049,0.6814040411484441,0.8845534321336581,0.5977889092247732,0.7061153326764625,0.8661196257696416,0.7972057915039916,0.6522980865350317,0.5638079953356089,0.40327442849414147,0.34732180603123175,0.43351124280965925,0.5492179300499892
Europe & Central Asia,Low income,Coal rents (% of GDP),,,,,,,,,,,,,,,,,,,,,0.11870885150623899,0.0745292937469568,0.0375628955959544,0.0049414450118938705,0.00334556485231737,0.00818933704652054,0.0012870308485144698,0.0006013761492630429,0.00076960000385713,0.00011761148331047901,0.00290917029799169,0.0100154441601234,0.00506682972222583,0.00620733731647662,0.06919196525205,0.0449447215376211,0.03810715800761599,0.0777346654152365,0.20303200265763,0.0577998503022421,0.0917195586862181,0.129134837873989,0.0919119980879725,0.0513789604562837,0.0814947422585134,0.11381148075759698,0.257571722463975,0.43290832344961405,0.5422481779154
Europe & Central Asia,Low income,Forest rents (% of GDP),,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046964239447866,0.0410767270302583,0.0438932221494496,0.0392321313922791,0.031633084399884,0.035483787960879996,0.0251265700055647,0.0305807832702173,0.0212646141813327,0.0177980468672756,0.699262124638341,0.8248984445730041,0.825030075680765,0.9632695670316009,1.11531329226229
Europe & Central Asia,Low income,Mineral rents (% of GDP),,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0921681615236193,0.0474811827361201,0.0794409232082109,0.173153748585607,0.268689895926109,0.302461125813079,0.069893645828739,0.0,0.0351252720369307,0.0463448166497859,0.34014958169482595,0.48980596732496395,0.5452638565383621,0.39151591564963795,0.658273599534967,0.674860882526795,0.558706995818166,0.578679088164731,1.13045675246164,1.68985347750802,1.7074755397319499,1.58686912208527,1.83570692086557,2.31652578596902,3.9981533537461096,4.431723937276731,4.916461255659089
Europe & Central Asia,Low income,Natural gas rents (% of GDP),,,,,,,,,,,,,,,,,,,,,0.444123670170516,0.3556148894173,0.06851838515348599,0.0720817253605834,0.0270413815701396,0.0391524063489963,0.0477652283359672,0.0680278188138335,0.0294928734251516,0.0278578157921896,0.12309592898376501,0.22694047252910202,0.064672714120193,0.106691958245183,0.0698753664930435,0.0676013604436789,0.0927336408706141,0.0430867772988899,0.0701520811918167,0.0801387054234308,0.0595004327048978,0.0365393888344808,0.0258153513413043,0.0195771032908427,0.0366763471436629,0.0278806140637034,0.0197872363877281,0.042428979441473995,0.0715149218263514
Europe & Central Asia,Low income,Oil rents (% of GDP),,,,,,,,,,,,,,,,,,,,,1.31762313554691,0.7522994980158441,0.39884588114870795,0.3729263465808161,0.28998206620961103,0.324071919782842,0.4051321348268761,0.29892198915105395,0.0332925201011202,0.114972213849829,0.289168824504567,0.15327143327762802,0.122829606313895,0.12299745085592899,0.0906309095964125,0.12902143032015198,0.13470822435621302,0.105708884814862,0.0898469875812312,0.0461847699439786,0.0583394215102254,0.0746476285758272,0.0979151670657396,0.0817458126063638,0.0687396843945148,0.0301781388719855,0.0314338867880845,0.0648372250883847,0.12109843670772699
Europe & Central Asia,Low income,Total natural resources rents (% of GDP),,,,,,,,,,,,,,,,,,,,,1.88045565722367,1.1824436811801002,0.597095323421768,0.49743069968941295,0.399809935840279,0.5445674117639661,0.7228742899374669,0.6700123099272299,0.133448639358868,0.142947641125329,0.450299195823255,0.43657216661664,0.53271873185114,0.725702713742553,0.8219263373277341,0.6741601549813481,0.9677158449188601,0.9406233414480629,0.953371151648728,0.798286201795263,1.36514273536854,1.9607561160625402,1.9443826704083003,1.75736904530603,2.7218798193006,3.31329446423531,5.13197627506666,5.9351680322878,6.766636084370849
Europe & Central Asia,Lower middle income,Coal rents (% of GDP),,,,,,,,,,,,,,,,,,,,,0.9158159018191053,0.8042757703616275,0.6048375391746471,0.3548735865774093,0.24566721828141538,0.2298968183233553,0.1950968353884889,0.16844763900306278,0.2042488343976776,0.16354366298576054,0.2365656478665889,0.4227058776418905,0.3066572141523538,0.22013624078578123,0.5506480817538858,0.4978571907886086,0.42901794123967973,0.27633951957088826,0.9351866566272335,0.5286374467819838,0.5691490354493155,0.7437275222163899,0.3613515696529671,0.14947348572855876,0.1416956649180239,0.1537011459287611,0.15285767507456327,0.151269333528908,0.1713681400968531
Europe & Central Asia,Lower middle income,Forest rents (% of GDP),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12443405665657074,0.1303330731456585,0.11448094145075863,0.1322874696035599,0.18122359680727904,0.17133414042653414,0.12805483024152864,0.1295408833717893,0.1522445262267008,0.13172217215729065,0.10300717086924592,0.10903837952601808,0.10069834974524267,0.08702810029403121,0.10239109970671656,0.08729030542843898,0.09677029394492656,0.0877275234486329,0.11533457694446536,0.14404853209823823,0.1776770091946632,0.16162870035890303,0.1558868297541826,0.15224913389382652
Europe & Central Asia,Lower middle income,Mineral rents (% of GDP),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.7120039232686652,0.5017156809382269,0.8666170033313096,0.38921212460253307,0.4591981283532749,0.5329625934189127,0.2608808004220675,0.025266228362225498,0.19146017277134375,0.2982689871777357,0.9477427965666095,1.6943421951232938,2.205949182980283,2.6246825930592648,3.51322204559585,3.82654653738288,4.405273557627925,4.234576705583888,5.633512171106492,6.053995150354558,4.283196209264474,4.488042569225417,3.62751971425884,3.18643539264439,3.66585917075642,4.858190249574999,5.0362176724330645
